k,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9,traj_10,traj_11,traj_12,traj_13,traj_14,traj_15,traj_16,traj_17,traj_18,traj_19,traj_20,traj_21,traj_22,traj_23,traj_24,traj_25,traj_26,traj_27,traj_28,traj_29,traj_30,traj_31,traj_32,traj_33,traj_34,traj_35,traj_36,traj_37,traj_38,traj_39,traj_40,traj_41,traj_42,traj_43,traj_44,traj_45,traj_46,traj_47,traj_48,traj_49
7701,0.4940916764056616,0.5059083235943383,0.5013634592910011,0.502142578885859,0.5020127256200494,0.49240358395013634,0.5031814050123361,0.5048694974678614,0.5029216984807168,0.49980522010128553,0.5065575899233866,0.4966887417218543,0.5026619919490976,0.4917543176210882,0.4926632904817556,0.5078561225814829,0.5030515517465264,0.49603947539280613,0.4940916764056616,0.49577976886118685,0.5042202311388131,0.5072068562524348,0.5001947798987144,0.5018828723542397,0.5043500844046228,0.4938319698740423,0.5017530190884301,0.49980522010128553,0.5029216984807168,0.49980522010128553,0.493961823139852,0.4948707960005194,0.49681859498766395,0.49435138293728087,0.5085053889105311,0.49694844825347356,0.4938319698740423,0.5012336060251915,0.49539020906375797,0.493961823139852,0.499285807038047,0.499285807038047,0.4952603557979483,0.5011037527593819,0.49798727437995066,0.493961823139852,0.4903259316971822,0.5055187637969095,0.49564991559537724,0.4926632904817556
7751,0.49400077409366533,0.5061282415172236,0.5017417107470004,0.5031608824667785,0.5019997419687782,0.4923235711521094,0.5030318668558895,0.50535414785189,0.5027738356341117,0.5001935234163334,0.5063862727390014,0.4968391175332215,0.5025158044123339,0.4921945555412205,0.4916784930976648,0.5083215069023351,0.5023867888014449,0.49632305508966584,0.4942588053154432,0.49580699264611017,0.5043220229647788,0.5071603664043349,0.500709585859889,0.5019997419687782,0.5050961166301122,0.4943878209263321,0.5023867888014449,0.5001935234163334,0.5022577731905561,0.49941942975099984,0.494516836537221,0.4943878209263321,0.497613211198555,0.4942588053154432,0.5080634756805573,0.4969681331441104,0.49400077409366533,0.5005805702490002,0.4959360082569991,0.49348471165010965,0.49916139852922203,0.49929041414011094,0.49632305508966584,0.5005805702490002,0.4981292736421107,0.4943878209263321,0.48987227454522,0.505483163462779,0.4951619145916656,0.49258160237388726
7801,0.4939110370465325,0.5055762081784386,0.5016023586719651,0.5036533777720805,0.5013459812844507,0.492372772721446,0.503397000384566,0.5062171516472247,0.5022433021407512,0.5005768491219075,0.5062171516472247,0.49685937700294835,0.5024996795282656,0.49250096141520316,0.4922445840276888,0.5074990385847968,0.5031406229970516,0.4964748109216767,0.49352647096526087,0.49583386745289065,0.5040379438533521,0.5066017177284964,0.5005768491219075,0.502115113446994,0.5041661325471093,0.49429560312780413,0.5022433021407512,0.5000640943468786,0.5018587360594795,0.500320471734393,0.4949365465965902,0.49416741443404694,0.4977566978592488,0.4939110370465325,0.5082681707473401,0.49711575439046274,0.4940392257402897,0.500320471734393,0.49596205614664785,0.49301371619023204,0.49852583002179207,0.4990385847968209,0.49570567875913346,0.5010896038969362,0.4977566978592488,0.49468016920907576,0.48955262145878736,0.5049352647096526,0.4951929239841046,0.49314190488398923
7851,0.49407718761941155,0.5055406954528086,0.5021016431027895,0.504012227741689,0.5012100369379697,0.4925487199082919,0.5028658769583493,0.5065596739268883,0.5021016431027895,0.5004458030824099,0.5064323016176283,0.4971341230416507,0.5027385046490893,0.49407718761941155,0.49203923067125205,0.507706024710228,0.5023563877213094,0.4967520061138708,0.4931855814545918,0.4957330276397911,0.5036301108139091,0.5068144185454082,0.5009552923194498,0.5021016431027895,0.5031206215768692,0.49369507069163165,0.5023563877213094,0.49993631384537,0.5018468984842696,0.4995541969175901,0.49598777225831103,0.4935676983823717,0.49866259075277036,0.4947140491657114,0.507706024710228,0.4968793784231308,0.49547828302127117,0.5005731753916699,0.4967520061138708,0.4930582091453318,0.4985352184435104,0.49904470768055026,0.49586039994905107,0.5007005477009299,0.4975162399694306,0.49445930454719145,0.4896191567953127,0.5047764615972488,0.49547828302127117,0.4943319322379315
7901,0.49373497025692953,0.5053790659410201,0.5018352107328187,0.5036071383369194,0.5004429819010252,0.4924693076825718,0.502721174534869,0.5071509935451208,0.5024680420199975,0.501075813188204,0.5061384634856347,0.49702569295025945,0.5024680420199975,0.49373497025692953,0.49196304265282875,0.5086697886343501,0.5019617769902543,0.49702569295025945,0.49360840399949374,0.4960131628907733,0.5041134033666624,0.5066447285153778,0.5015820782179471,0.5019617769902543,0.5024680420199975,0.49398810277180105,0.5020883432476901,0.49943045184153906,0.5024680420199975,0.4995570180989748,0.49538033160359446,0.49386153651436526,0.49905075306923175,0.4942412352866726,0.5072775598025566,0.4967725604353879,0.49512719908872294,0.5009492469307683,0.49727882546513097,0.49398810277180105,0.4987976205543602,0.49867105429692443,0.4950006328312872,0.500569548158461,0.4980382230097456,0.4946209340589799,0.4891785849892419,0.5042399696240982,0.4952537653461587,0.4947475003164156
7951,0.4940259086907307,0.5054710099358571,0.5011948182618539,0.5032071437555025,0.5005659665450887,0.4926424349138473,0.501572129291913,0.5072317947427997,0.5024525216953842,0.5005659665450887,0.5063514023393284,0.49654131555779146,0.5020752106653251,0.49390013834737767,0.4923908942271412,0.5089925795497422,0.501823669978619,0.49654131555779146,0.4930197459439064,0.4962897748710854,0.5040875361589737,0.5063514023393284,0.501823669978619,0.5028298327254433,0.501572129291913,0.4933970569739655,0.501697899635266,0.4990567224248522,0.501823669978619,0.49981134448497044,0.49578669349767324,0.4936485976606716,0.49943403345491133,0.4940259086907307,0.5079864168029179,0.4972959376179097,0.49553515281096716,0.5013205886052069,0.49779901899132184,0.49415167903408375,0.4990567224248522,0.4979247893346749,0.495032071437555,0.49981134448497044,0.49817633002138095,0.49377436800402463,0.4888693246132562,0.5044648471890328,0.4956609231543202,0.494906301094202
8001,0.49468816397950255,0.5061867266591676,0.5011873515810523,0.5030621172353456,0.5004374453193351,0.49206349206349204,0.5008123984501938,0.5069366329208849,0.5023122109736283,0.5003124609423822,0.5066866641669792,0.49543807024121983,0.5020622422197225,0.49431321084864394,0.4925634295713036,0.5090613673290839,0.5013123359580053,0.4965629296337958,0.49356330458692665,0.49718785151856015,0.50368703912011,0.5066866641669792,0.5018122734658168,0.5033120859892514,0.5018122734658168,0.49306336707911513,0.5021872265966754,0.4990626171728534,0.5019372578427697,0.49943757030371205,0.49681289838770154,0.4936882889638795,0.4990626171728534,0.4944381952255968,0.5086864141982252,0.4979377577802775,0.49518810148731407,0.5011873515810523,0.4979377577802775,0.4936882889638795,0.49893763279590053,0.49743782027246597,0.4950631171103612,0.500562429696288,0.4983127109111361,0.4940632420947382,0.4881889763779528,0.5048118985126859,0.49543807024121983,0.49481314835645546
8051,0.49496956899764005,0.5070177617687244,0.5014283939883244,0.5039125574462799,0.4999378959135511,0.4918643646751956,0.50055893677804,0.5075145944603154,0.5019252266799156,0.5004347286051423,0.5068935535958266,0.49534219351633335,0.5018010185070177,0.4954664016892312,0.4926096137125823,0.5083840516706,0.50055893677804,0.4968326915911067,0.4939759036144578,0.49757794062849336,0.5037883492733822,0.5062725127313378,0.5015526021612222,0.5031673084088933,0.5013041858154267,0.4933548627499689,0.5020494348528133,0.49944106322196,0.5013041858154267,0.49906843870326667,0.4965842752453111,0.4937274872686623,0.49882002235747114,0.49410011178735563,0.5085082598434977,0.49770214880139113,0.4954664016892312,0.5018010185070177,0.4973295242826978,0.4937274872686623,0.4989442305303689,0.49708110793690224,0.49534219351633335,0.5000621040864489,0.49857160601167555,0.49385169544156005,0.4887591603527512,0.50503043100236,0.4950937771705378,0.4945969444789467
8101,0.4950006172077521,0.5067275644982101,0.5016664609307493,0.5040118503888409,0.5001851623256388,0.4924083446488088,0.5014195778298975,0.5073447722503395,0.5010492531786199,0.5006789285273423,0.5069744475990619,0.49574126651030737,0.5015430193803234,0.4956178249598815,0.49203801999753116,0.5082088631033206,0.4998148376743612,0.4969756820145661,0.494136526354771,0.4978397728675472,0.5040118503888409,0.5067275644982101,0.500925811628194,0.503888408838415,0.5015430193803234,0.4932724355017899,0.5017899024811752,0.4988273052709542,0.500925811628194,0.49956795457350944,0.49672879891371435,0.49388964325391926,0.4993210714726577,0.4937662017034934,0.5085791877545982,0.49808665596839896,0.49537094185902975,0.5017899024811752,0.4974694482162696,0.4942599679051969,0.49944451302308357,0.4974694482162696,0.49574126651030737,0.4998148376743612,0.49858042217010246,0.49265522774966053,0.48882853968645845,0.5051228243426737,0.4954943834094556,0.49487717565732625
8151,0.49515396883817936,0.5066862961599804,0.5012881854987118,0.5042326094957674,0.5000613421666054,0.49233222917433445,0.5011655011655012,0.507177033492823,0.5011655011655012,0.5007974481658692,0.5069316648264016,0.4962581278370752,0.5017789228315545,0.49576739050423263,0.4922095448411238,0.5079131394920868,0.5005520794994479,0.4979757085020243,0.49404980983928354,0.49809839283523494,0.5039872408293461,0.5066862961599804,0.5009201324990799,0.5039872408293461,0.5007974481658692,0.4936817568396516,0.5019016071647651,0.4989571831677095,0.5006747638326585,0.4993252361673414,0.4969942338363391,0.493191019506809,0.49969328916697336,0.49331370384001966,0.5082811924917188,0.4984664458348669,0.49589007483744324,0.5014108698319225,0.4972396025027604,0.49343638817323027,0.49969328916697336,0.49760765550239233,0.4955220218378113,0.49981597350018403,0.4984664458348669,0.4924549135075451,0.48889706784443626,0.5054594528278739,0.49564470617102196,0.4949086001717581
8201,0.4956712596024875,0.5067674673820266,0.5009145226191928,0.5044506767467382,0.49957322277771005,0.4925009145226192,0.5014022680160956,0.5074990854773808,0.5009145226191928,0.5009145226191928,0.5062797219851237,0.4960370686501646,0.500792586269967,0.496280941348616,0.49176929642726497,0.5083526399219608,0.5003048408730643,0.4976222411900988,0.49493964150713327,0.4982319229362273,0.504938422143641,0.5064016583343495,0.5011583953176442,0.5032313132544811,0.5006706499207414,0.4938422143641019,0.5022558224606756,0.4990854773808072,0.5010364589684185,0.4990854773808072,0.49676868674551883,0.4925009145226192,0.4999390318253871,0.492988659919522,0.5078648945250579,0.498353859285453,0.4954273869040361,0.5015242043653213,0.4978661138885502,0.4932325326179734,0.5000609681746129,0.4982319229362273,0.49493964150713327,0.49969515912693574,0.49884160468235583,0.4927447872210706,0.48872088769662236,0.5060358492866723,0.496280941348616,0.4955493232532618
8251,0.4955762937825718,0.5062416676766452,0.5007877832989941,0.5041813113561993,0.5004241910071506,0.4940007271845837,0.5006665858683796,0.5080596291358623,0.5009089807296085,0.5007877832989941,0.5059992728154163,0.4956974912131863,0.501030178160223,0.49545509635195734,0.4924251605865956,0.509029208580778,0.5009089807296085,0.49800024239486124,0.4953338989213429,0.4973942552417889,0.5055144830929584,0.5064840625378741,0.5018785601745243,0.5028481396194401,0.5005453884377651,0.4935159374621258,0.5027269421888256,0.4988486244091625,0.5011513755908374,0.4999394012846928,0.49630347836625865,0.49194037086413767,0.5003029935765362,0.4931523451702824,0.5076960368440189,0.4984850321173191,0.4952127014907284,0.5019997576051388,0.4973942552417889,0.49290995030905344,0.5004241910071506,0.49800024239486124,0.49545509635195734,0.4996970064234638,0.49945461156223486,0.4924251605865956,0.4881832505150891,0.5058780753848019,0.4955762937825718,0.49618228093564415
8301,0.49548247199132633,0.5056017347307553,0.5009035056017347,0.504758462835803,0.5000602337067823,0.4948801349235032,0.5006625707746055,0.5081315504156125,0.5012649078424286,0.5005421033610409,0.5056017347307553,0.4953620045777617,0.500180701120347,0.49512106975063247,0.4918684495843874,0.508974822310565,0.5006625707746055,0.4976508854354897,0.4952415371641971,0.49704854836766654,0.50572220214432,0.5069268762799662,0.5025900493916395,0.5027105168052042,0.5003011685339116,0.49307312372003376,0.5025900493916395,0.49837368991687747,0.501144440428864,0.49933742922539454,0.4960848090591495,0.49198891699795205,0.5006625707746055,0.492350319238646,0.5070473436935309,0.4987350921575714,0.4962052764727141,0.5019877123238164,0.4977713528490543,0.492350319238646,0.5003011685339116,0.4976508854354897,0.4953620045777617,0.49981929887965304,0.4992169618118299,0.49247078665221056,0.4886158294181424,0.5065654740392723,0.4952415371641971,0.4960848090591495
8351,0.49550951981798586,0.5050892108729493,0.5010178421745899,0.5049694647347623,0.5011375883127769,0.4950305352652377,0.5005388576218417,0.5091605795713088,0.501377080589151,0.5010178421745899,0.5056879415638845,0.49598850437073405,0.49982038079271945,0.49515028140342476,0.49239612022512275,0.5082026104658125,0.5008980960364028,0.4976649503053526,0.4956292659561729,0.4963477427852952,0.5048497185965752,0.5065261645311939,0.5020955574182733,0.5029337803855826,0.49982038079271945,0.4928751047778709,0.5026942881092085,0.498622919410849,0.501257334450964,0.4992216501017842,0.495868758232547,0.49263561250149684,0.5002993653454676,0.4914381511196264,0.5065261645311939,0.4979044425817267,0.49658723506166924,0.5017363190037122,0.4981439348581008,0.49215662794874865,0.5002993653454676,0.4974254580289786,0.49574901209435995,0.4997006346545324,0.4994611423781583,0.4925158663633098,0.48808525925038915,0.5064064183930068,0.49550951981798586,0.49598850437073405
8401,0.4957743125818355,0.5047018212117605,0.5010117843113915,0.5048208546601595,0.5013688846565885,0.4948220449946435,0.5008927508629925,0.5091060588025235,0.5001785501725985,0.5007737174145935,0.5055350553505535,0.49601237947863347,0.4993453160338055,0.49494107844304247,0.4917271753362695,0.5079157243185335,0.5004166170693966,0.4970836805142245,0.4952981787882395,0.4961314129270325,0.5054160219021545,0.5076776574217355,0.5022021187953815,0.5033924532793715,0.4995833829306035,0.4930365432686585,0.5027972860373765,0.4986311153434115,0.5011308177597905,0.4986311153434115,0.4964885132722295,0.4932746101654565,0.5010117843113915,0.4912510415426735,0.5073205570765386,0.4979169146530175,0.4957743125818355,0.5011308177597905,0.4983930484466135,0.4922033091298655,0.5001785501725985,0.4973217474110225,0.4958933460302345,0.4992262825854065,0.4999404832758005,0.4926794429234615,0.48827520533269847,0.5062492560409475,0.4954172122366385,0.4956552791334365
8451,0.4965092888415572,0.504674003076559,0.5014791148976453,0.504674003076559,0.5008874689385872,0.49449769258075965,0.5014791148976453,0.509643829132647,0.500295822979529,0.5007691397467755,0.5047923322683706,0.49627263045793396,0.4998225062122826,0.49544432611525263,0.4914211335936576,0.5079872204472844,0.5011241273222103,0.4971009348006153,0.4950893385398178,0.4965092888415572,0.5052656490356171,0.5077505620636611,0.5025440776239498,0.5028990651993847,0.4993491894450361,0.49319607147083183,0.5038456987338776,0.49911253106141285,0.5013607857058336,0.4984025559105431,0.4965092888415572,0.49248609631996215,0.5015974440894568,0.491894450360904,0.5070405869127914,0.49816589752691987,0.4952076677316294,0.5017157732812685,0.49816589752691987,0.492841083895397,0.5006508105549639,0.4974559223760502,0.49579931369068747,0.498757543485978,0.49970417702047093,0.4923677671281505,0.4881079162229322,0.5058572949946751,0.4950893385398178,0.49544432611525263
8501,0.4970003528996589,0.5049994118339018,0.500764615927538,0.5042936125161745,0.5011175155864016,0.49476532172685567,0.5014704152452653,0.5092342077402658,0.5006469827079167,0.5004117162686743,0.5041759792965533,0.49582402070344667,0.49970591695094696,0.49535348782496175,0.4919421244559464,0.5078226091048113,0.5014704152452653,0.49688271968003767,0.494412422067992,0.4970003528996589,0.5049994118339018,0.5074697094459475,0.5026467474414775,0.5025291142218562,0.4990001176332196,0.4932360898717798,0.5033525467592048,0.49947065051170453,0.5012351488060228,0.4981766850958711,0.49570638748382545,0.49300082343253737,0.5027643806610987,0.49158922479708267,0.5071168097870838,0.4980590518762498,0.49453005528761323,0.5012351488060228,0.49735325255852253,0.49300082343253737,0.5005293494882955,0.49735325255852253,0.49476532172685567,0.49923538407246204,0.49958828373132574,0.49229502411481,0.4880602282084461,0.5057052111516293,0.49523585460534053,0.49641218680155275
8551,0.4974856741901532,0.5055549058589639,0.5011109811717928,0.5047362881534323,0.5014618173313062,0.49456203952754063,0.5008770903987838,0.5094141036136124,0.5008770903987838,0.5001754180797567,0.5035668342883873,0.49619927493860366,0.4992398549877207,0.49502982107355864,0.4918722956379371,0.5081277043620629,0.5004093088527658,0.4965501110981172,0.4940942579815226,0.4967840018711262,0.5046193427669279,0.5076599228160449,0.5027482165828558,0.5023973804233423,0.4979534557361712,0.4925739679569641,0.5030990527423693,0.5007601450122793,0.5014618173313062,0.4980704011226757,0.4956145480060812,0.4924570225704596,0.5026312711963513,0.4917553502514326,0.5064904689509999,0.4985381826686937,0.49502982107355864,0.5002923634662613,0.4979534557361712,0.4926909133434686,0.5005262542392702,0.49666705648462167,0.49479593030054964,0.4985381826686937,0.5000584726932522,0.4926909133434686,0.4880130978832885,0.5061396327914863,0.49491287568705417,0.49643316571161267
8601,0.49773282176491107,0.5049412858969887,0.5011045227299151,0.5048250203464714,0.5019183815835367,0.49470991745145915,0.5004069294268109,0.5091268457156145,0.5006394605278456,0.4999418672247413,0.5037786303918149,0.49587257295663295,0.49912800837111965,0.4942448552493896,0.491919544239042,0.5079641902104406,0.4999418672247413,0.4961051040576677,0.49517497965352864,0.49657016625973727,0.5044762236949192,0.5069178002557843,0.5034298337402627,0.5021509126845716,0.4987792117195675,0.4929659341936984,0.5030810370887107,0.5005231949773282,0.5013370538309498,0.4972677595628415,0.4961051040576677,0.49343099639576793,0.5029647715381932,0.4921520753400767,0.5064527380537147,0.49819788396698056,0.4948261830019765,0.5006394605278456,0.4973840251133589,0.49319846529473316,0.500174398325776,0.49715149401232417,0.4948261830019765,0.4986629461690501,0.5006394605278456,0.4923846064411115,0.48878037437507266,0.5065690036042321,0.49459365190094173,0.49657016625973727
8651,0.49728355103456245,0.5051439139983817,0.5009825453704774,0.504565946133395,0.5019072939544561,0.49497167957461563,0.49947982892151194,0.5091896890532887,0.5006357646514854,0.5002889839324933,0.5030632296844295,0.495434053866605,0.4987862674835279,0.4946248988556236,0.4918506531036874,0.5082649404693099,0.5004045775054907,0.4965899895965784,0.4938157438446422,0.4968211767425731,0.504565946133395,0.5066466304473471,0.5037567911224136,0.5016761068084614,0.49924864177551725,0.49254421454167147,0.5031788232574269,0.5000577967864986,0.5014449196624667,0.49728355103456245,0.49589642815859436,0.49416252456363424,0.5030632296844295,0.4917350595306901,0.5066466304473471,0.4973991446075598,0.4942781181366316,0.500520171078488,0.49728355103456245,0.49300658883366083,0.4999422032135013,0.4973991446075598,0.4942781181366316,0.49786151889954916,0.5007513582244827,0.4915038723846954,0.48861403305976187,0.5066466304473471,0.49393133741763956,0.4960120217315917
8701,0.4969543730605678,0.5056890012642224,0.5009768992069877,0.5043098494425928,0.5023560510286174,0.49500057464659236,0.4993678887484197,0.5087920928628893,0.5006321112515802,0.5000574646592346,0.5030456269394322,0.49557522123893805,0.4985633835191357,0.4940811400988392,0.4917825537294564,0.5083323755890128,0.5002873232961729,0.49649465578669116,0.49477071600965405,0.4969543730605678,0.504424778761062,0.5071830824043213,0.5033904148948397,0.5017814044362717,0.4993678887484197,0.49304677623261695,0.5027008389840248,0.499597747385358,0.5016664751178026,0.4976439489713826,0.4959200091943455,0.49385128146190094,0.5021261923916791,0.4917825537294564,0.5066084358119757,0.49741409033444434,0.49465578669118493,0.5005171819331111,0.49729916101597516,0.4935064935064935,0.5000574646592346,0.49649465578669116,0.49385128146190094,0.4978738076083209,0.500402252614642,0.4909780485001724,0.48890932076772786,0.5062636478565682,0.49396621078037006,0.4960349385128146
8751,0.49685750199977147,0.5055422237458577,0.500514226945492,0.5041709518912124,0.5015426808364758,0.4948005942178037,0.499028682436293,0.5086275854188093,0.500514226945492,0.4996000457090618,0.5033710433093361,0.4962861387270026,0.49845731916352415,0.49422923094503485,0.49125814192663697,0.5080562221460404,0.4996000457090618,0.49594332076334136,0.49468632156324993,0.49651468403611015,0.5037138612729973,0.5070277682550566,0.5031424980002286,0.5022283167637984,0.49948577305450803,0.49331504970860474,0.5017712261455833,0.4993715003999543,0.502456862072906,0.49754313792709404,0.49605759341789507,0.4948005942178037,0.5023425894183522,0.49182950519940577,0.5070277682550566,0.4976574105816478,0.4940006856359273,0.5008570449091533,0.4973145926179865,0.49365786767226605,0.4999428636727231,0.49617186607244884,0.49365786767226605,0.49754313792709404,0.5001714089818307,0.4911438692720832,0.4887441435264541,0.5058850417095189,0.49320077705405097,0.49651468403611015
8801,0.4968753550732871,0.5050562436086808,0.5002840586297012,0.5044881263492785,0.5016475400522667,0.49460288603567776,0.4994886944665379,0.508237700261334,0.5000568117259402,0.4998295648221793,0.5040336325417566,0.4961936143620043,0.49903420065901605,0.49403476877627545,0.4913078059311442,0.5078968299056925,0.49937507101465745,0.49573912055448244,0.4951710032950801,0.4961936143620043,0.5036927621861153,0.5073287126462902,0.5032382683785933,0.5018747869560277,0.5001704351778207,0.49392114532439496,0.5022156573116692,0.4994886944665379,0.5022156573116692,0.4975570957845699,0.4958527440063629,0.49471650948755824,0.5022156573116692,0.4918759231905465,0.5060788546756051,0.4974434723326895,0.49437563913191684,0.5010794227928644,0.4975570957845699,0.4933530280649926,0.4991478241108965,0.4959663674582434,0.49358027496875356,0.4975570957845699,0.49926144756277696,0.4906260652198614,0.4881263492784911,0.506306101579366,0.49289853425747077,0.49642086126576523
8851,0.49779685911196475,0.5054796068240877,0.5001694723760027,0.504688735736075,0.5022031408880353,0.49519828267992316,0.49915263811998645,0.5080781832561293,0.49994350920799907,0.5000564907920009,0.504123827816066,0.49587617218393404,0.49836176703197377,0.49372952208789966,0.4912439272398599,0.5079652016721274,0.49971754603999546,0.49576319059993224,0.49497231951191956,0.4955372274319286,0.5038978646480624,0.5071743305841148,0.5029940119760479,0.502316122472037,0.5000564907920009,0.49395548525590327,0.5022031408880353,0.49994350920799907,0.502316122472037,0.49734493277595754,0.49621511693593945,0.49395548525590327,0.5026550672240425,0.49192181674387075,0.5062704779121003,0.49757089594396114,0.49440741159191054,0.50062139871201,0.49745791435995934,0.49361654050389786,0.49870071178397923,0.49587617218393404,0.4940684668399051,0.49813580386397016,0.49926561970398825,0.49056603773584906,0.48853236922381654,0.5067224042481075,0.49316461416789065,0.49621511693593945
8901,0.49724750028086734,0.5057858667565442,0.5000561734636557,0.5044377036288058,0.5025278058645096,0.49578699022581735,0.4988203572632289,0.5074710706662173,0.49960678575440964,0.4990450511178519,0.5045500505561172,0.49646107178968657,0.4985956634086058,0.4939894393888327,0.49084372542410964,0.5081451522300865,0.5003932142455904,0.4956746432985058,0.4950005617346366,0.49589933715312884,0.5039883159195596,0.5074710706662173,0.5029771935737558,0.5017413773733288,0.49971913268172113,0.4936523986068981,0.5024154589371981,0.49971913268172113,0.5023031120098865,0.4971351533535558,0.49646107178968657,0.4939894393888327,0.5028648466464443,0.49207954162453654,0.5064599483204134,0.49792158184473656,0.49488821480732503,0.5005055611729019,0.497809234917425,0.49320301089765195,0.4985956634086058,0.49556229637119426,0.49443882709807885,0.4980339287720481,0.49960678575440964,0.49050668464217506,0.48870913380519043,0.5075834175935288,0.4935400516795866,0.4960116840804404
8951,0.49681599821249023,0.5058652664506759,0.4993855435146911,0.5043011953971623,0.502401966260753,0.49569880460283766,0.4986035079879343,0.5069824600603284,0.4993855435146911,0.4989386660708301,0.5044129147581276,0.49603396268573346,0.4990503854317953,0.4945816109931851,0.4911183108032622,0.5079879343090158,0.5001675790414479,0.4954753658809072,0.4944698916322199,0.4959222433247682,0.5045246341190929,0.5070941794212938,0.5031840017875098,0.5021785275388225,0.5001675790414479,0.4934644173835326,0.502401966260753,0.4999441403195174,0.501955088816892,0.4973745950173165,0.4965925594905597,0.49368785610546306,0.5034074405094403,0.49201206569098427,0.5062004245335716,0.49770975310021226,0.4945816109931851,0.5005027371243437,0.4979331918221428,0.49301753993967157,0.49927382415372584,0.4953636465199419,0.4951402077980114,0.49871522734889956,0.4998324209585521,0.4904479946374707,0.48866048486202657,0.5079879343090158,0.49324097866160205,0.4961456820466987
9001,0.49716698144650595,0.5054993889567826,0.4995000555493834,0.504610598822353,0.5020553271858682,0.4956115987112543,0.49916675924897236,0.5067214753916232,0.4995000555493834,0.4997222530829908,0.5041662037551383,0.4966114876124875,0.4993889567825797,0.4938340184423953,0.4911676480391068,0.5081657593600711,0.5007221419842239,0.4958337962448617,0.49416731474280634,0.49627819131207646,0.5043884012887457,0.50783246305966,0.5032774136207088,0.5021664259526719,0.5000555493834018,0.4937229196755916,0.5026108210198866,0.49994445061659815,0.5013887345850461,0.4973891789801133,0.49627819131207646,0.4940562159760027,0.5036107099211199,0.49094545050549937,0.5058326852571936,0.49805577158093545,0.4945006110432174,0.5004999444506166,0.4977224752805244,0.4929452283079658,0.4993889567825797,0.4953894011776469,0.49516720364403954,0.49916675924897236,0.4995000555493834,0.4901677591378736,0.4887234751694256,0.50783246305966,0.49338962337518055,0.4965003888456838
9051,0.49685117666556183,0.50602143409568,0.4998342724560822,0.5044746436857805,0.502485913158767,0.495856811402055,0.4995028173682466,0.5070157993591868,0.49939233233896807,0.4997237874268037,0.5031488233344382,0.49762457187051157,0.49895039222185394,0.49397856590432,0.4911059551430781,0.5083416197105293,0.5011600928074246,0.495635841343498,0.4940890509335985,0.4960777814606121,0.5045851287150591,0.5083416197105293,0.5034802784222738,0.5011600928074246,0.4997237874268037,0.4938680808750414,0.502706883217324,0.4997237874268037,0.5019334880123744,0.49707214672411887,0.4965197215777262,0.4944205060214341,0.5041431885979449,0.4921003204065849,0.5061319191249586,0.4977350568997901,0.4944205060214341,0.4999447574853607,0.49872942216329685,0.4930946856700917,0.5001657275439177,0.4955253563142194,0.49475196110926967,0.49906087725113246,0.4997237874268037,0.48989061982101423,0.48823334438183624,0.5077891945641365,0.4936471108164844,0.49674069163628326
9101,0.49697835402703,0.5057685968574882,0.49961542687616745,0.5043401823975387,0.5017031095484012,0.4959894517086034,0.49961542687616745,0.506647621140534,0.49961542687616745,0.499395670805406,0.5033512800791122,0.4979672563454565,0.49840676848697946,0.4937918910009889,0.4913745742226129,0.5087353038127679,0.5013734754422591,0.49554993956708054,0.4937918910009889,0.49631908581474565,0.5044500604329195,0.508295791671245,0.5034611581144929,0.5008240852653555,0.49950554884078674,0.493352378859466,0.50302164597297,0.5002746950884518,0.5025821338314471,0.49719811009779147,0.4959894517086034,0.493352378859466,0.5044500604329195,0.4919239643995165,0.5065377431051533,0.49829689045159875,0.49522030546093837,0.5002746950884518,0.49873640259312163,0.49346225689484674,0.5007142072299747,0.49565981760246125,0.49478079331941544,0.4997253049115482,0.49961542687616745,0.48950664762114054,0.48884737940885614,0.5071970113174377,0.4941215251071311,0.49642896385012636
9151,0.49688558627472407,0.505737077914982,0.49983608348814335,0.5043164681455579,0.502021636979565,0.496776308600153,0.49907113976614575,0.5069391323352639,0.5000546388372855,0.4995082504644301,0.503223691399847,0.4978690853458638,0.49907113976614575,0.49415364441044696,0.49164025789531196,0.5093432411758277,0.5011474155829964,0.4953556988307289,0.4938258113867337,0.49688558627472407,0.5045350234947,0.5085782974538302,0.5040979127964157,0.5010381379084253,0.5000546388372855,0.49349797836302045,0.5038793574472735,0.500601027210141,0.5027865807015627,0.49710414162386624,0.4965577532510108,0.49338870068844937,0.5042071904709868,0.49207736859359635,0.5066112993115507,0.49852475139329033,0.49502786580701563,0.49994536116271443,0.4987433067424325,0.4925144792918807,0.5012566932575675,0.4960113648781554,0.4945907551087313,0.5001639165118567,0.5002731941864277,0.4894547044038903,0.4892361490547481,0.5071576876844061,0.49480931045787346,0.49644847557643973
